age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
33,,149648,Assoc-acdm,13,Never-married,Other-service,Not-in-family,White,Female,0,0,54,United-States
64,Private,176683,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,1977,35,Scotland
36,,113870,Masters,9,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,47,United-States
26,Private,216411,Bachelors,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,35,Iran
51,Private,405577,Some-college,11,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,15024,0,25,United-States
56,Private,270421,HS-grad,15,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,36,United-States
48,,216965,1st-4th,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,United-States
54,Private,107658,Masters,9,Separated,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,37,United-States
22,,99373,Assoc-voc,7,Married-civ-spouse,Sales,Wife,White,Female,0,0,37,United-States
36,Private,316271,HS-grad,9,Divorced,Other-service,Husband,Asian-Pac-Islander,Male,1471,0,44,United-States
32,Local-gov,84888,10th,7,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,39,United-States
34,,199198,Prof-school,9,Married-civ-spouse,Protective-serv,Unmarried,White,Male,0,0,77,United-States
60,,255456,Masters,4,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,51,United-States
63,,239755,HS-grad,4,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,59,United-States
52,,215546,12th,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,46,
69,Private,180096,Bachelors,9,Divorced,Exec-managerial,Not-in-family,White,Female,99999,0,50,United-States
55,,67083,Some-college,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,45,Canada
41,Private,644278,Some-college,9,Divorced,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,50,United-States
82,Private,128354,12th,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,6514,0,53,United-States
20,,110981,HS-grad,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,8614,0,42,United-States
18,Private,39380,Assoc-acdm,14,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States
58,,29020,Some-college,13,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,44,United-States
14,Private,157332,HS-grad,13,Divorced,Craft-repair,Not-in-family,White,Male,10520,0,37,United-States
29,Private,133060,Assoc-acdm,10,Married-civ-spouse,Prof-specialty,Own-child,Other,Male,0,0,55,United-States
55,,192257,HS-grad,13,Never-married,Sales,Own-child,White,Female,0,0,25,United-States
52,Private,107123,Assoc-acdm,9,Never-married,Engineer,Not-in-family,Asian-Pac-Islander,Male,0,0,34,Haiti
58,Private,236879,7th-8th,12,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,55,United-States
44,Self-emp-not-inc,99543,Some-college,11,Never-married,Machine-op-inspct,Husband,White,Male,0,0,57,United-States
56,,65706,HS-grad,10,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,49,United-States
48,Private,238582,11th,9,Divorced,,Husband,White,Female,0,0,80,United-States
17,Self-emp-inc,138283,Masters,10,Divorced,Other-service,Wife,White,Female,0,0,51,United-States
35,Private,448026,Some-college,11,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,1411,14,United-States
47,Private,166220,HS-grad,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States
40,Self-emp-not-inc,349221,Masters,6,Divorced,Exec-managerial,Husband,White,Male,0,0,50,United-States
85,,351772,Assoc-voc,13,Married-civ-spouse,Dentist,Husband,White,Male,0,0,55,United-States
39,Private,208503,12th,11,Divorced,Farming-fishing,Own-child,White,Female,99999,0,40,United-States
58,Private,204816,HS-grad,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,63,United-States
41,Private,131298,Some-college,6,Never-married,Exec-managerial,Wife,White,Male,0,0,28,United-States
44,Self-emp-not-inc,172046,Bachelors,9,Married-civ-spouse,Sales,Own-child,White,Male,2346,0,29,United-States
64,Private,192251,Some-college,13,Never-married,Sales,Unmarried,White,Male,0,0,40,
58,Local-gov,50524,Bachelors,11,Married-civ-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,0,36,United-States
29,Self-emp-not-inc,161092,Some-college,7,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
41,Self-emp-not-inc,120041,Bachelors,9,Married-civ-spouse,,Not-in-family,White,Female,0,0,53,United-States
62,Self-emp-not-inc,186272,Masters,15,Never-married,Craft-repair,Not-in-family,White,Male,0,0,56,United-States
30,,168191,Prof-school,10,Never-married,Other-service,Not-in-family,White,Female,0,1902,23,United-States
50,Private,376680,HS-grad,3,Never-married,Exec-managerial,Wife,White,Female,0,0,37,United-States
44,Private,224217,Assoc-voc,5,Divorced,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,22,United-States
75,,41901,Some-college,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,63,United-States
66,Private,213722,Bachelors,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,61,United-States
67,Private,152875,Some-college,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States
37,Local-gov,134307,Bachelors,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,26,United-States
42,Private,134153,HS-grad,14,Divorced,Handlers-cleaners,Wife,White,Male,0,0,39,Mexico
28,Private,263024,HS-grad,10,Never-married,Other-service,Husband,Asian-Pac-Islander,Female,0,1564,52,United-States
60,Federal-gov,186350,HS-grad,10,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Female,0,0,44,United-States
29,Private,118286,Bachelors,13,Never-married,Machine-op-inspct,Husband,White,Male,7298,0,31,United-States
10,Self-emp-not-inc,266150,Bachelors,14,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Male,0,0,69,United-States
35,Private,205675,Some-college,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,44,United-States
35,,167687,11th,13,Married-civ-spouse,,Own-child,Asian-Pac-Islander,Male,0,0,57,United-States
52,Federal-gov,174714,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
72,,67444,Some-college,11,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,45,United-States
71,Local-gov,64479,10th,6,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,47,United-States
91,Private,263110,Some-college,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,0,0,13,United-States
44,Private,239648,Some-college,4,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,71,United-States
45,Private,383058,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,47,United-States
38,,36989,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,52,United-States
57,Self-emp-inc,277700,Assoc-voc,11,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,33,United-States
63,Private,187720,Bachelors,9,Divorced,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,49,United-States
52,Private,170983,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,63,United-States
34,Private,377692,Bachelors,7,Married-civ-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,61,United-States
48,Self-emp-not-inc,118710,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,1719,52,United-States
29,Private,114844,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,39,United-States
25,,174993,HS-grad,10,Widowed,Adm-clerical,Husband,White,Male,0,0,51,United-States
51,,280728,Some-college,9,Divorced,Farming-fishing,Husband,White,Female,0,0,54,United-States
50,,283174,Bachelors,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,43,United-States
70,Private,209213,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,49,United-States
59,,183746,HS-grad,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,55,United-States
20,Private,100321,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States
42,Local-gov,231931,Some-college,12,Separated,Machine-op-inspct,Husband,White,Male,0,0,47,United-States
62,Private,147284,9th,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,38,United-States
56,Federal-gov,423561,HS-grad,11,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,64,United-States
47,Self-emp-not-inc,348960,Some-college,13,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,61,United-States
77,Local-gov,112763,HS-grad,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States
55,Private,55507,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,49,United-States
38,Private,231287,7th-8th,7,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,Cuba
67,Private,54260,Some-college,14,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,41,United-States
25,Private,323987,Some-college,9,Never-married,Exec-managerial,Husband,White,Male,0,0,39,United-States
57,,76487,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,47,United-States
45,Private,58213,HS-grad,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States
40,Private,215443,Some-college,9,Never-married,Machine-op-inspct,Husband,White,Male,0,0,37,United-States
53,Private,209022,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,32,United-States
72,Self-emp-not-inc,163890,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,64,United-States
65,Private,260614,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,46,United-States
38,Private,204461,HS-grad,13,Never-married,Craft-repair,Unmarried,White,Female,0,0,41,United-States
27,,228570,HS-grad,7,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,46,United-States
28,,169589,10th,6,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,42,United-States
36,,164190,Some-college,9,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0,0,45,United-States
45,Private,104917,HS-grad,9,Widowed,Prof-specialty,Own-child,White,Male,0,2174,26,United-States
53,,240467,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,7688,0,54,United-States
23,Private,187746,HS-grad,7,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Female,7298,0,60,United-States
36,Private,219220,Some-college,14,Separated,Engineer,Husband,Asian-Pac-Islander,Female,0,0,62,United-States
56,,186359,11th,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,48,United-States
49,Private,153151,HS-grad,9,Never-married,Other-service,Husband,White,Male,0,0,54,United-States
58,,177625,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,46,United-States
68,Private,271282,Some-college,10,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,15,United-States
58,,51916,11th,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,32,United-States
47,Self-emp-not-inc,206052,Some-college,15,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,47,United-States
43,Self-emp-inc,51262,HS-grad,4,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,47,United-States
37,,224559,Some-college,11,Divorced,Other-service,Not-in-family,White,Male,0,0,41,United-States
68,Private,258761,HS-grad,13,Divorced,,Not-in-family,Black,Female,0,0,42,United-States
71,Private,101950,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,28,United-States
57,Private,109651,Assoc-voc,10,Divorced,Other-service,Husband,White,Female,0,0,25,United-States
27,,174077,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Male,0,0,35,United-States
54,Private,162613,Some-college,11,Separated,Sales,Husband,White,Male,0,0,47,United-States
26,Self-emp-not-inc,61307,Some-college,14,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,46,United-States
58,Private,87467,Assoc-voc,9,Never-married,Prof-specialty,Husband,White,Female,3908,0,36,United-States
59,,192644,Bachelors,10,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,57,United-States
1,Private,167440,HS-grad,16,Never-married,Other-service,Own-child,White,Male,0,0,44,United-States
41,Self-emp-not-inc,162678,Masters,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,31,United-States
43,Private,201080,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,16,United-States
23,,311184,Some-college,10,Married-spouse-absent,,Wife,White,Male,0,0,61,United-States
46,,191754,Assoc-voc,7,Divorced,Transport-moving,Own-child,White,Male,0,0,60,United-States
54,Self-emp-not-inc,358121,10th,9,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,24,United-States
43,Private,206681,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,57,United-States
38,Private,169069,Bachelors,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1429,49,United-States
26,Private,76625,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,39,United-States
30,,85382,Some-college,9,Married-civ-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,59,United-States
21,Private,352465,Doctorate,9,Never-married,Prof-specialty,Husband,Black,Female,0,0,61,United-States
58,,73968,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,41,United-States
33,,224658,Some-college,3,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Male,0,0,26,United-States
65,,129573,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,24,United-States
19,Private,68642,10th,9,Never-married,Prof-specialty,Not-in-family,Black,Female,4650,0,38,United-States
60,,120939,HS-grad,11,Never-married,Sales,Unmarried,White,Male,0,0,41,United-States
28,,206008,7th-8th,10,Never-married,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,43,United-States
15,Federal-gov,167336,Bachelors,9,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,51,United-States
54,Private,68899,HS-grad,12,Never-married,Sales,Not-in-family,White,Male,0,0,53,United-States
46,Private,312372,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,0,0,45,United-States
45,Local-gov,230467,Masters,10,Never-married,Exec-managerial,Husband,White,Male,0,0,45,United-States
46,Private,259363,Some-college,9,Never-married,Machine-op-inspct,Husband,White,Male,0,0,29,
53,Without-pay,166330,Some-college,8,Never-married,Other-service,Wife,Black,Male,0,0,69,Vietnam
28,,134768,HS-grad,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,76,South
71,Private,264357,HS-grad,13,Married-civ-spouse,Engineer,Own-child,White,Female,0,0,66,United-States
47,,153141,Some-college,13,Never-married,Exec-managerial,Husband,White,Male,0,0,23,United-States
49,,146906,Doctorate,10,Married-civ-spouse,Other-service,Unmarried,Black,Male,0,0,14,Mexico
69,,220543,Some-college,9,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,33,United-States
17,,191013,Assoc-acdm,13,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,59,United-States
49,Self-emp-not-inc,176321,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States
60,Private,199368,Some-college,9,Never-married,Craft-repair,Husband,White,Male,0,0,69,India
46,Private,146719,HS-grad,10,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,0,0,78,United-States
53,Local-gov,138285,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,15,United-States
37,Private,166459,HS-grad,13,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,0,68,United-States
53,Private,160474,Some-college,9,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,57,United-States
43,,48102,Some-college,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,0,United-States
81,,51687,HS-grad,12,Never-married,Craft-repair,Unmarried,White,Male,0,0,55,United-States
24,State-gov,102258,Some-college,9,Never-married,,Own-child,Black,Male,0,0,63,United-States
46,Private,238628,Assoc-voc,9,Married-civ-spouse,Engineer,Not-in-family,White,Female,2829,0,31,United-States
63,Self-emp-not-inc,35724,HS-grad,4,Never-married,Engineer,Unmarried,White,Male,0,0,46,United-States
50,Private,201435,11th,8,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States
75,State-gov,415913,Masters,11,Widowed,Sales,Husband,Asian-Pac-Islander,Male,0,0,25,United-States
33,Local-gov,104842,Doctorate,13,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,45,United-States
38,Federal-gov,39756,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,56,United-States
37,,118119,Assoc-voc,10,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,29,United-States
42,Private,284758,Some-college,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1721,41,United-States
66,Private,110978,Some-college,9,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Male,0,0,50,United-States
38,Private,228230,Bachelors,9,Separated,Exec-managerial,Husband,White,Female,0,0,45,United-States
24,Self-emp-not-inc,43712,HS-grad,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,3103,0,36,United-States
49,Federal-gov,218785,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,17,United-States
62,Private,130369,HS-grad,1,Never-married,Other-service,Not-in-family,White,Female,0,0,27,United-States
38,Private,237868,Prof-school,4,Divorced,Sales,Not-in-family,White,Male,0,0,72,United-States
44,Private,188615,HS-grad,14,Divorced,Other-service,Husband,Asian-Pac-Islander,Male,4386,0,64,United-States
62,Self-emp-inc,43702,HS-grad,10,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,0,0,55,United-States
50,,38819,10th,13,Never-married,,Husband,White,Male,0,0,71,United-States
34,,165695,5th-6th,13,Separated,Adm-clerical,Own-child,White,Male,0,0,66,Vietnam
27,,132859,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States
36,Private,195105,Some-college,13,Never-married,Other-service,Husband,Asian-Pac-Islander,Male,7298,0,45,United-States
43,,121411,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States
